id,阿拉伯语
4967,"#cf1cfff [F2] #n سجل البداية /النهاية
 #cf1cfff [F5] #n تغيير العرض
 #cf1cfff [F9] #n إخفاء واجهة المستخدم
 #cf1cfff [F10] #n لقطة شاشة
 #cf1cfff [F11] #n ملء الشاشة
 #cf1cfff [C] #n تحقق من الحالة
 #cf1cfff [أدخل] #n الدردشة
 #cf1cfff [R] #n إعادة تحميل
 #cf1cfff [H] #n استدعاء جبل"
4968,"#cf1cfff [M] #n الخرائط
 #cf1cfff [L] #n الإنجازات
 #cf1cfff [I] #n حقيبة
 #cf1cfff [O] #n ملابس
 #cf1cfff [P] #n تسوق
 #cf1cfff [[]#n محادثة صوتية
 #cf1cfff [F] #n أصدقاء
 #cf1cfff [X] #n الحركات
 #cf1cfff [Y] #n مكتبة الموارد"
4969,تمت إعادة تعيين هذه الخريطة المخصصة. جميع الأذونات غير صالحة
4970,المزيد من الخرائط الممتعه
4971,ستتم إعادة توجيهك إلى معرض r#c0aaa1a#العديد من الخرائط الرائعة هناك! #n
4972,فشل في عرض الإعلان. لا يوجد مكافأة.
4973,خطأ في إعداد الإعلانات
4974,تم تقليل مدة نضوج الفاكهة @1
4975,دقائق
4976,ثوان
4977,الإعلان غير جاهز.
4978,تمّ رصد الوضعية المجانية. ننصحك #c0aaa1aبتسجيل نسخة اضافية#n لتجنّب الضرر المحتمل. هل تريد تسجيل نسخة اضافيّة وانشاء غرفة الآن؟
4979,زيادة السرعة
4980,لم يتم اعداد الاعلان بعد!
4981,تقدم بطلب للحصول على اذن الغرفة
4982,"لقد تلقى صاحب الغرف الطلب , من فضلك اعد المحاولة بعد قليل"
4983,لقد تم قبول طلبك
4984,رفض صاحب الغرفة طلبك
4985,ربما لدى المضيف مكالمة أو شيء من هذا القبيل ، يرجى الانتظار
4986,@Null@
4987,@Null@
4988,@Null@
4989,@Null@
4990,@Null@
4991,@Null@
4992,@Null@
4993,@Null@
4994,رفض
4995,قبول
4996,طلب اذن
4997,#Rزائر
4998,حر
4999,اذن:
5000,لا يمكن تبديل الأنظمة الأساسية المختلفة ، يرجى الانتقال إلىc0aaa1a@1#n#لتنزيل تسجيل الدخول إلى ميني وورلد
5001,@Null@
5002,@Null@
5003,@Null@
5004,@Null@
5005,@Null@
5006,@Null@
5007,@Null@
5008,@Null@
5009,@Null@
5010,@Null@
5011,@Null@
5012,@Null@
5013,@Null@
5014,@Null@
5015,@Null@
5016,@Null@
5017,@Null@
5018,@Null@
5019,@Null@
5020,@Null@
5021,@Null@
5022,@Null@
5023,@Null@
5024,@Null@
5025,@Null@
5026,@Null@
5027,@Null@
5028,@Null@
5029,@Null@
5030,@Null@
5031,@Null@
5032,@Null@
5033,@Null@
5034,@Null@
5035,@Null@
5036,@Null@
5037,@Null@
5038,@Null@
5039,@Null@
5040,@Null@
5041,@Null@
5042,@Null@
5043,Google
5044,@Null@
5045,@Null@
5046,@Null@
5047,@Null@
5048,@Null@
5049,@Null@
5050,@Null@
5051,@Null@
5052,@Null@
5053,@Null@
5054,@Null@
5055,@Null@
5056,@Null@
5057,@Null@
5058,@Null@
5059,@Null@
5060,@Null@
5061,@Null@
5062,@Null@
5063,@Null@
5064,@Null@
5065,@Null@
5066,@Null@
5067,@Null@
5068,@Null@
5069,@Null@
5070,@Null@
5071,@Null@
5072,@Null@
5073,@Null@
5074,@Null@
5075,@Null@
5076,@Null@
5077,@Null@
5078,@Null@
5079,@Null@
5080,@Null@
5081,@Null@
5082,@Null@
5083,@Null@
5084,@Null@
5085,@Null@
5086,@Null@
5087,@Null@
5088,@Null@
5089,@Null@
5090,@Null@
5091,@Null@
5092,@Null@
5093,@Null@
5094,@Null@
5095,@Null@
5096,@Null@
5097,@Null@
5098,@Null@
5099,@Null@
5100,@Null@
5101,@Null@
5102,@Null@
5103,@Null@
5104,@Null@
5105,@Null@
5106,@Null@
5107,@Null@
5108,@Null@
5109,@Null@
5110,@Null@
5111,@Null@
5112,@Null@
5113,@Null@
5114,@Null@
5115,@Null@
5116,@Null@
5117,@Null@
5118,@Null@
5119,@Null@
5120,@Null@
5121,@Null@
5122,@Null@
5123,@Null@
5124,@Null@
5125,@Null@
5126,@Null@
5127,@Null@
5128,@Null@
5129,@Null@
5130,@Null@
5131,@Null@
5132,@Null@
5133,@Null@
5134,@Null@
5135,@Null@
5136,@Null@
5137,@Null@
5138,@Null@
5139,@Null@
5140,@Null@
5141,@Null@
5142,@Null@
5143,@Null@
5144,@Null@
5145,@Null@
5146,@Null@
5147,@Null@
5148,@Null@
5149,@Null@
5150,@Null@
5151,@Null@
5152,@Null@
5153,@Null@
5154,@Null@
5155,@Null@
5156,@Null@
5157,@Null@
5158,@Null@
5159,@Null@
5160,@Null@
5161,@Null@
5162,@Null@
5163,@Null@
5164,@Null@
5165,@Null@
5166,@Null@
5167,@Null@
5168,@Null@
5169,@Null@
5170,@Null@
5171,@Null@
5172,@Null@
5173,@Null@
5174,@Null@
5175,@Null@
5176,@Null@
5177,@Null@
5178,@Null@
5179,@Null@
5180,@Null@
5181,@Null@
5182,@Null@
5183,@Null@
5184,@Null@
5185,@Null@
5186,@Null@
5187,@Null@
5188,@Null@
5189,@Null@
5190,@Null@
5191,@Null@
5192,@Null@
5193,@Null@
5194,@Null@
5195,@Null@
5196,@Null@
5197,@Null@
5198,@Null@
5199,@Null@
5200,@Null@
5201,بحث
5202,استمرار اللعب
5203,ادخل عنوان بريدك الالكتروني
5204,@Null@
5205,@Null@
5206,@Null@
5207,@Null@
5208,@Null@
5209,@Null@
5210,@Null@
5211,@Null@
5212,@Null@
5213,@Null@
5214,@Null@
5215,@Null@
5216,@Null@
5217,@Null@
5218,@Null@
5219,@Null@
5220,@Null@
5221,@Null@
5222,@Null@
5223,@Null@
5224,العودة الى الصفحة السابقة (←)
5225,الصفحة التالية (→)
5226,:@1 أنت على بعد أقل من متر واحد
5227,:@1 أنت على بعد أكثر من متر واحد
5228,لقد وصل عدد اصدقاء الطرف الاخر الى اقصاه
5229,لقد امتلأت طلبات الطرف الاخر
5230,@Null@
5231,@Null@
5232,@Null@
5233,@Null@
5234,@Null@
5235,@Null@
5236,يتباهي
5237,يمكن فتح المعدات من خلال حديقة الفاكهة
5238,الخيال
5239,انعكاس
5240,اعادة التحميل
5241,اظهار
5295,قد تم فتح القفل، لقد فزت بمكافأة @1 الفاصولياء الصغيرة
5296,تم فتح إطار الصورة الرمزية بنجاح
5297,تم تغيير إطار الصورة الرمزية بنجاح
5298,أنت تستخدم بالفعل إطار الصورة الرمزية هذا
5299,ليس لديك إطار الصورة الرمزية هذا
5300,إطار الصورة الرمزية الافتراضي
5301,غوغل
5302,غوغل
5303,غوغل
5307,@Null@
5310,@Null@
5312,@Null@
5313,@Null@
5336,@Null@
5344,متجر التطبيقات
5345,@Null@
5346,@Null@
5347,@Null@
5348,@Null@
5349,تدفق
5402,@Null@
5410,@Null@
5411,@Null@
5993,@Null@
5994,@Null@
5995,@Null@
5996,@Null@
5997,@Null@
5998,@Null@
5999,@Null@
6000,احصل على الفاكهة واطلب المكافآت. يمكن للفواكه الصغيرة /الكبيرة /الذهبية المطالبة بـ 1/5/10 مرات.
6001,الشراء المحدد
6002,لا يوجد مكافأة للفاكهة الذهبية
6003,لا يوجد صندوق مجوهرات للحديقة، المستوى غير كاف
6004,تم التقاط صندوق المجوهرات من قبل .
6005,اعداد فاكهة الحديقة غير كافية
6006,بائع الحديقة المتجول غير موجود .
6007,بضائع بائع الحديقة المتجول غير موجودة .
6008,وصل عدد بضائع البائع المتجول التي تم شراؤها الى الحد الأقصى
6009,التقدم الحالي
6010,تم مضاعفة المكافأت
6011,شجرة (مربعة)
6012,شجرة (بيضوية)
6013,نجح التحقق من شبكة الإنترنت
6014,متصل
6015,خطأ في IP المرتبط
6016,خطأ في رقم الجهاز
6017,خطأ في تسجيل الدخول
6018,لا يمكن أن يحتوي رقم الحساب على مسافات
6019,@Null@
6020,@Null@
6021,@Null@
6022,@Null@
6023,@Null@
6024,@Null@
6025,ملفات
6026,لا يوجد مشاركات لهذا اللاعب حتى الان
6027,خط
6028,اختيار اللون
6029,الالوان التي تم استخدامها من قبل
6030,الخريطة
6031,خاصتي
6032,رسمي
6033,اللاعبين
6034,اللون الحالي
6035,الاحمر
6036,الوردي
6037,الارجواني
6038,البنفسجي
6039,الازرق التقليدي
6040,الازرق
6041,الازرق الفاتح
6042,الازرق السماوي
6043,السماوي
6044,الاخضر
6045,الاخضر الحشيشي
6046,الاخضر الفاتح
6047,الاصفر
6048,الاصفر البرتقالي
6049,البرتقالي
6050,قرمزي
6051,البني
6052,الرمادي
6053,الاسود
6054,الابيض
6055,اللون
6056,رقم اللون
6057,مشاركة الخريطة
6058,تعريف الخريطة
6059,لا يوجد تعريف للمؤلف حتى الان
6060,لا يوجد تعليقات
6061,تعليقات مميزة
6062,احدث التعليقات
6063,نشاط
6064,المهارات
6065,(مسؤول الخرائط في الخارج)
6066,اعمالي
6067,اشتراكاتي
6068,مشترياتي
6069,بيت المؤلف
6070,يمكنك معرفة حالة اعمالك من هنا
6071,تحقق من حالة خريطة اللاعبين المشتركين
6072,الخرائط التي قمت بفتحها عن طريق انفاق العملات يمكنك مشاهدتها من هنا
6073,"التقدم بطلب الانضمام الرسمي لفريق تطوير اللعبة , يمكن ان تحصل على عائد مادي كبير"
6074,إرتد الملابس
6075,انقر هنا لانشاء العنوان
6076,انقر هنا للكتابة
6077,المؤلف
6078,يمكن أن يحتوي العنوان على ما يصل إلى 40 حرفًا
6079,لا يمكن أن يتجاوز المحتوى 800 حرفا
6080,انقر على زر الماوس الأوسط لنسخ اللون في إصدار جهاز الكمبيوتر
6081,صوب على الكتلة ثم انقر لنسخ اللون في نسخة الهاتف المحمول.
6082,انقر هنا لإدخال مقدمة التعريف بالمؤلف
6083,استرداد كلمة المرور
6084,التحقق من البريد الألكتروني
6085,تقوم باسترداد رقم الحساب /إعادة تعيين كلمة المرور عن طريق التحقق من عنوان البريد الإلكتروني المرتبط
6086,البريد الإلكتروني
6087,البريد الإلكتروني خاطئ
6088,هذا الهاتف المحمول غير مرتبط بأي معرف مميز
6089,رمز التحقق خاطئ
6090,غرفة ألعاب كبيرة في إصدار الكمبيوتر الشخصي
6091,مطلوب على الأقلnum@لاعبين لفتح هذه الخريطة. يرجى تعديل الإعدادات.
6092,وفقًا لأداء جهاز الكمبيوتر الخاص بك ، يوصى بإعدادnum@لفتح الغرفة
6093,جاري اختبار أداء الشبكة
6094,اختبار الأداء
6095,خاصية الرؤية
6096,زاوية الرؤية الخلفية (منظور الشخص الثالث )
6097,زاوية الرؤية جانبية (تمريرة أفقية)
6098,عرض من أعلى إلى أسفل
6099,إشارة التقاطع
6100,مركز الشاشة
6101,اتجاه وجه الشخصية
6102,الحركة
6103,اليمين واليسار فقط
6104,أعلى وأسفل فقط
6105,فقط أعلى، أسفل، يسار ويمين
6106,كل الاتجاهات
6107,الوضع
6108,اتبع الشخصية
6109,الوضع الحر
6110,عرض الدوران
6111,كلا زاوية الرؤية والشخصيات تدور
6112,لا زاوية الرؤية ولا الشخصيات تدور
6113,زاوية الرؤية لا تدور، الشخصية تدور
6114,زاوية الرؤية تدور، الشخصية لا تدور
6115,حد الدوران
6116,متابعة الحركة
6117,الشخصية لا تدور مع الحركة
6118,الشخصية تدور مع الحركة
6119,اختبار الرؤية
6120,افتراضي
6121,زاوية الرؤية
6122,تفعيل نقاط العودة للحياة العشوائية في خرائط البقاء على قيد الحياة
6123,تعطيل نقاط العودة للحياة العشوائية في خرائط البقاء على قيد الحياة
6124,نقطة عودة للحياة عشوائية(#c0aaa1aOn#n)
6125,نقطة عودة للحياة عشوائية (cef2d2dOff#n#)
6126,(نقاط عودة للحياة عشوائية في خرائط البقاء على قيد الحياة)
